ts,type,side,price_ticks,qty,id
1784862959516169382,cancel,sell,653397,0,7703
1784862959516169382,add,sell,653397,119415,7714
1784862959516169382,cancel,sell,653329,0,7705
1784862959516169382,add,sell,653329,385,7715
1784862959516293982,cancel,sell,653345,0,7702
1784862959516293982,cancel,sell,653398,0,7699
1784862959516293982,add,sell,653398,400051,7716
1784862959516340708,add,sell,653345,223318,7717
1784862959516365546,add,sell,653255,2900,7718
1784862959516385662,cancel,sell,653255,0,7718
1784862959516385662,cancel,sell,653397,0,7714
1784862959516385662,add,sell,653397,119415,7719
1784862959516405684,add,buy,653259,30600,7720
1784862959516423631,cancel,buy,653259,0,7720
1784862959516423631,cancel,buy,653118,0,7709
1784862959516423631,add,buy,653118,100000,7721
1784862959516442909,cancel,sell,653329,0,7715
1784862959516442909,add,sell,653329,294,7722
1784862959516442909,add,sell,653255,90,7723
1784862959516466301,cancel,buy,653222,0,7686
1784862959516466301,cancel,buy,653117,0,7682
1784862959516466301,add,buy,653117,59000,7724
1784862959516466301,add,buy,653193,153,7725
1784862959516487363,cancel,sell,653255,0,7723
1784862959516487363,add,sell,653255,151638,7726
1784862959516504504,cancel,buy,653193,0,7725
1784862959516504504,cancel,buy,653117,0,7724
1784862959516504504,add,buy,653117,59000,7727
1784862959516504504,add,buy,653222,153,7728
1784862959516525309,cancel,sell,653255,0,7726
1784862959516525309,add,sell,653255,151547,7729
1784862959516525309,cancel,sell,653329,0,7722
1784862959516525309,add,sell,653329,385,7730
1784862959580113801,cancel,sell,653255,0,7729
1784862959580113801,add,sell,653255,283216,7731
1784862959580231047,cancel,sell,653329,0,7730
1784862959580231047,add,sell,653329,294,7732
1784862959580231047,cancel,sell,653255,0,7731
1784862959580231047,add,sell,653255,283306,7733
1784862959580266467,add,sell,653291,111,7734
1784862959580288329,cancel,sell,653255,0,7733
1784862959580288329,add,sell,653255,320338,7735
1784862959580306551,trade,buy,653255,383,104191640
1784862959580328275,cancel,buy,653254,0,7619
1784862959580328275,cancel,buy,653117,0,7727
1784862959580328275,add,buy,653117,59000,7737
1784862959580328275,cancel,sell,653255,0,7735
1784862959580328275,add,sell,653255,319956,7738
1784862959580351896,cancel,sell,653255,0,7738
1784862959580351896,add,sell,653255,319865,7739
1784862959580351896,add,sell,653250,90,7740
1784862959580374602,cancel,sell,653261,0,7701
1784862959580374602,cancel,sell,653390,0,7419
1784862959580374602,add,sell,653390,1530,7741
1784862959580393384,cancel,sell,653255,0,7739
1784862959580393384,add,sell,653255,282833,7742
1784862959580409421,add,sell,653268,48836,7743
1784862959580425279,cancel,sell,653250,0,7740
1784862959580425279,cancel,sell,653390,0,7741
1784862959580425279,add,sell,653390,1530,7744
1784862959580425279,add,sell,653254,90,7745
1784862959580445511,cancel,sell,653254,0,7745
1784862959580445511,cancel,sell,653390,0,7744
1784862959580445511,add,sell,653390,1530,7746
1784862959580445511,add,sell,653327,90,7747
1784862959580465522,cancel,sell,653327,0,7747
1784862959580465522,cancel,sell,653390,0,7746
1784862959580465522,add,sell,653390,1530,7748
1784862959580465522,add,sell,653254,90,7749
1784862959580484625,cancel,sell,653329,0,7732
1784862959580484625,add,sell,653329,1426527,7750
1784862959580500976,cancel,sell,653329,0,7750
1784862959580500976,add,sell,653329,294,7751
1784862959580519102,cancel,sell,653276,0,7657
1784862959580519102,cancel,sell,653390,0,7748
1784862959580519102,add,sell,653390,1530,7752
1784862959580535415,cancel,sell,653268,0,7743
1784862959580535415,cancel,sell,653394,0,7712
1784862959580535415,add,sell,653394,60000,7753
1784862959580552346,add,sell,653268,31225,7754
1784862959580567758,cancel,sell,653255,0,7742
1784862959580567758,add,sell,653255,282944,7755
1784862959580583481,cancel,sell,653299,0,7681
1784862959580583481,cancel,sell,653394,0,7753
1784862959580583481,add,sell,653394,60000,7756
1784862959580583481,cancel,sell,653255,0,7755
1784862959580583481,add,sell,653255,283055,7757
1784862959580602399,cancel,sell,653298,0,7708
1784862959580602399,cancel,sell,653397,0,7719
1784862959580602399,add,sell,653397,119415,7758
1784862959580602399,cancel,sell,653255,0,7757
1784862959580602399,add,sell,653255,283110,7759
1784862959580630211,cancel,sell,653255,0,7759
1784862959580630211,add,sell,653255,283000,7760
1784862959580645823,cancel,sell,653255,0,7760
1784862959580645823,add,sell,653255,131835,7761
1784862959580660203,cancel,sell,653255,0,7761
1784862959580660203,add,sell,653255,166,7762
1784862959580681862,add,sell,653261,228469,7763
1784862959580699129,cancel,sell,653254,0,7749
1784862959580699129,cancel,sell,653397,0,7758
1784862959580699129,add,sell,653397,119415,7764
1784862959580699129,add,sell,653259,90,7765
1784862959580717840,cancel,sell,653255,0,7762
1784862959580717840,add,sell,653255,111,7766
1784862959580733325,cancel,sell,653255,0,7766
1784862959580733325,cancel,sell,653397,0,7764
1784862959580733325,add,sell,653397,119415,7767
1784862959580749428,cancel,sell,653259,0,7765
1784862959580749428,cancel,sell,653398,0,7716
1784862959580749428,add,sell,653398,400051,7768
1784862959580749428,cancel,sell,653329,0,7751
1784862959580749428,add,sell,653329,385,7769
1784862959587114218,cancel,sell,653329,0,7769
1784862959587114218,add,sell,653329,294,7770
1784862959587114218,add,sell,653259,90,7771
1784862959602147382,cancel,buy,653142,0,7678
1784862959602147382,cancel,buy,653108,0,7685
1784862959602147382,add,buy,653108,420156,7772
1784862959602279536,cancel,sell,653329,0,7770
1784862959602279536,add,sell,653329,1426527,7773
1784862959603009323,cancel,buy,653143,0,7689
1784862959603009323,add,buy,653104,25144,7774
1784862959603100230,cancel,sell,653307,0,7644
1784862959603100230,add,sell,653307,455634,7775
1784862959632516699,cancel,sell,653329,0,7773
1784862959632516699,add,sell,653329,294,7776
1784862959632636835,add,buy,653144,3643426,7777
1784862959633840018,cancel,sell,653307,0,7775
1784862959633840018,add,sell,653307,34287,7778
1784862959633930075,add,buy,653145,1015301,7779
1784862959645627433,cancel,buy,653188,0,7468
1784862959645627433,cancel,buy,653108,0,7772
1784862959645627433,add,buy,653108,420156,7780
1784862959646821595,cancel,buy,653108,0,7780
1784862959646821595,add,buy,653108,466081,7781
1784862959648617367,cancel,sell,653329,0,7776
1784862959648617367,add,sell,653329,1426527,7782
1784862959648686008,cancel,sell,653307,0,7778
1784862959648686008,add,sell,653307,455634,7783
1784862959651150662,cancel,buy,653126,0,7580
1784862959651150662,add,buy,653126,30911,7784
1784862959680341156,cancel,sell,653259,0,7771
1784862959680341156,cancel,sell,653398,0,7768
1784862959680341156,add,sell,653398,400051,7785
1784862959680341156,add,sell,653306,90,7786
1784862959687688030,add,sell,653259,765393,7787
1784862959687840694,cancel,sell,653329,0,7782
1784862959687840694,add,sell,653329,2191839,7788
1784862959687887853,add,buy,653140,765532,7789
1784862959687924393,add,buy,653121,765554,7790
1784862959687958913,cancel,sell,653260,0,7711
1784862959687958913,cancel,sell,653397,0,7767
1784862959687958913,add,sell,653397,119415,7791
1784862959687958913,add,sell,653258,30584,7792
1784862959688078650,cancel,buy,653121,0,7790
1784862959688078650,cancel,buy,653117,0,7737
1784862959688078650,add,buy,653117,59000,7793
1784862959688253532,cancel,sell,653262,0,7693
1784862959688253532,cancel,sell,653397,0,7791
1784862959688253532,add,sell,653397,119415,7794
1784862959688292074,cancel,sell,653307,0,7783
1784862959688292074,add,sell,653307,34287,7795
1784862959688316114,cancel,sell,653307,0,7795
1784862959688316114,cancel,sell,653398,0,7785
1784862959688316114,add,sell,653398,400051,7796
1784862959688348753,cancel,buy,653191,0,7345
1784862959688348753,cancel,buy,653108,0,7781
1784862959688348753,add,buy,653108,466081,7797
1784862959690551779,cancel,sell,653258,0,7792
1784862959690551779,add,sell,653258,259054,7798
1784862959690637623,cancel,sell,653261,0,7763
1784862959690637623,cancel,sell,653401,0,7654
1784862959690637623,add,sell,653401,110000,7799
1784862959697172921,cancel,sell,653328,0,6975
1784862959697172921,add,sell,653328,688680,7800
1784862959697292683,cancel,sell,653259,0,7787
1784862959697292683,add,sell,653413,2295640,7801
1784862959697329723,add,sell,653279,765371,7802
1784862959697352998,cancel,buy,653140,0,7789
1784862959697352998,add,buy,653140,1249990,7803
1784862959697374313,cancel,sell,653306,0,7786
1784862959697374313,add,sell,653412,1602064,7804
1784862959697374313,cancel,sell,653328,0,7800
1784862959697374313,add,sell,653328,688771,7805
1784862959697396530,cancel,sell,653258,0,7798
1784862959697396530,add,sell,653258,318054,7806
1784862959697412596,add,sell,653257,59000,7807
1784862959697428353,cancel,buy,653192,0,7713
1784862959697428353,add,buy,653192,229614,7808
1784862959697443239,cancel,sell,653258,0,7806
1784862959697443239,add,sell,653258,89584,7809
1784862959697458050,cancel,sell,653258,0,7809
1784862959697458050,add,sell,653258,30584,7810
1784862959697472610,cancel,sell,653328,0,7805
1784862959697472610,add,sell,653328,688680,7811
1784862959697472610,add,sell,653327,90,7812
1784862959697492808,cancel,sell,653268,0,7754
1784862959697492808,add,sell,653268,255630,7813
1784862959697508276,cancel,sell,653327,0,7812
1784862959697508276,cancel,sell,653401,0,7799
1784862959697508276,add,sell,653401,110000,7814
1784862959697508276,add,sell,653278,90,7815
1784862959697526686,cancel,buy,653140,0,7803
1784862959697526686,add,buy,653140,484458,7816
1784862959697541854,cancel,sell,653278,0,7815
1784862959697541854,cancel,sell,653401,0,7814
1784862959697541854,add,sell,653401,110000,7817
1784862959697541854,add,sell,653267,90,7818
1784862959699859540,add,sell,653256,31478,7819
1784862959705650959,cancel,sell,653291,0,7734
1784862959705650959,cancel,sell,653398,0,7796
1784862959705650959,add,sell,653398,400051,7820
1784862959721743528,cancel,sell,653267,0,7818
1784862959721743528,cancel,sell,653401,0,7817
1784862959721743528,add,sell,653401,110000,7821
1784862959721743528,add,sell,653255,90,7822
1784862959721914191,cancel,sell,653256,0,7819
1784862959721914191,cancel,sell,653401,0,7821
1784862959721914191,add,sell,653401,110000,7823
1784862959721967839,cancel,sell,653255,0,7822
1784862959721967839,add,sell,653255,36228,7824
1784862959722002354,cancel,sell,653255,0,7824
1784862959722002354,add,sell,653255,90,7825
1784862959722219622,cancel,sell,653255,0,7825
1784862959722219622,add,sell,653255,26831,7826
1784862959722281025,cancel,sell,653255,0,7826
1784862959722281025,add,sell,653255,26741,7827
1784862959722281025,add,sell,653250,90,7828
1784862959722352145,cancel,buy,653108,0,7797
1784862959722352145,add,buy,653108,420156,7829
1784862959722407484,add,buy,653183,252972,7830
1784862959722443850,cancel,sell,653268,0,7813
1784862959722443850,add,sell,653268,255681,7831
1784862959722473401,cancel,buy,653126,0,7784
1784862959722473401,add,buy,653126,294,7832
1784862959735029613,cancel,sell,653250,0,7828
1784862959735029613,add,sell,653250,59090,7833
1784862959735194188,cancel,sell,653257,0,7807
1784862959735194188,cancel,sell,653401,0,7823
1784862959735194188,add,sell,653401,110000,7834
1784862959737115098,cancel,sell,653255,0,7827
1784862959737115098,cancel,sell,653412,0,7804
1784862959737115098,add,sell,653412,1602064,7835
1784862959738846424,cancel,buy,653205,0,7373
1784862959738846424,cancel,buy,653108,0,7829
1784862959738846424,add,buy,653108,389539,7836
1784862959738981855,cancel,buy,653222,0,7728
1784862959738981855,cancel,buy,653101,0,7358
1784862959738981855,add,buy,653101,417501,7837
1784862959738981855,add,buy,653193,153,7838
1784862959782705937,add,buy,653128,30584,7839
1784862959816141790,cancel,buy,653249,0,7570
1784862959816141790,add,buy,653249,8499,7840
1784862959835034467,cancel,sell,653250,0,7833
1784862959835034467,add,sell,653250,96122,7841
1784862959846946910,cancel,buy,653192,0,7808
1784862959846946910,cancel,buy,653108,0,7836
1784862959846946910,add,buy,653108,389539,7842
1784862959849523296,cancel,buy,653193,0,7838
1784862959849523296,cancel,buy,653101,0,7837
1784862959849523296,add,buy,653101,386917,7843
1784862959849523296,add,buy,653191,153,7844
1784862959849727765,cancel,buy,653190,0,7366
1784862959849727765,cancel,buy,653101,0,7843
1784862959849727765,add,buy,653101,386917,7845
1784862959849781290,cancel,sell,653258,0,7810
1784862959849781290,cancel,sell,653413,0,7801
1784862959849781290,add,sell,653413,2295640,7846
1784862959849781290,cancel,sell,653250,0,7841
1784862959849781290,add,sell,653250,126706,7847
1784862959849824897,cancel,buy,653191,0,7844
1784862959849824897,add,buy,653091,689004,7848
1784862959849824897,cancel,buy,653184,0,7677
1784862959849824897,add,buy,653184,765,7849
1784862959859890996,cancel,sell,653250,0,7847
1784862959859890996,add,sell,653250,67706,7850
1784862959863592086,cancel,sell,653329,0,7788
1784862959863592086,add,sell,653329,765606,7851
1784862959867012961,cancel,sell,653328,0,7811
1784862959867012961,add,sell,653328,951321,7852
1784862959867165387,cancel,sell,653328,0,7852
1784862959867165387,add,sell,653328,262950,7853
1784862959870701665,cancel,buy,653249,0,7840
1784862959870701665,add,buy,653249,8882,7854
1784862959886508313,cancel,buy,653144,0,7777
1784862959886508313,cancel,buy,653081,0,7350
1784862959886508313,add,buy,653081,30624,7855
1784862959886684113,add,sell,653327,1426233,7856
1784862959887981755,cancel,buy,653183,0,7830
1784862959887981755,add,buy,653183,486963,7857
1784862959888124679,cancel,buy,653145,0,7779
1784862959888124679,add,buy,653077,765606,7858
1784862959888182921,cancel,sell,653328,0,7853
1784862959888182921,add,sell,653328,309,7859
1784862959890691260,add,buy,653141,144626,7860
1784862959890828939,add,sell,653326,688464,7861
1784862959904984836,add,sell,653346,60000,7862
1784862959905153600,cancel,buy,653178,0,7489
1784862959905153600,cancel,buy,653077,0,7858
1784862959905153600,add,buy,653077,765606,7863
1784862959905219540,cancel,sell,653394,0,7756
1784862959905219540,cancel,sell,653401,0,7834
1784862959905219540,add,sell,653401,110000,7864
1784862959926875097,cancel,buy,653249,0,7854
1784862959926875097,add,buy,653249,9265,7865
1784862959942529552,add,sell,653264,765388,7866
1784862959946245605,add,buy,653166,765502,7867
1784862959958695099,add,buy,653165,153076,7868
1784862959959077126,add,buy,653151,229614,7869
1784862959960222459,cancel,buy,653166,0,7867
1784862959960222459,cancel,buy,653091,0,7848
1784862959960222459,add,buy,653091,689004,7870
1784862959961687693,add,sell,653263,228483,7871
1784862959981024227,cancel,buy,653249,0,7865
1784862959981024227,add,buy,653249,9647,7872
1784862960024415551,add,buy,653105,1531,7873
1784862960024538233,cancel,sell,653390,0,7752
1784862960024538233,cancel,sell,653398,0,7820
1784862960024538233,add,sell,653398,400051,7874
1784862960025257149,cancel,sell,653326,0,7861
1784862960025257149,add,sell,653326,689994,7875
1784862960035662949,cancel,buy,653249,0,7872
1784862960035662949,add,buy,653249,10030,7876
1784862960091041584,cancel,sell,653250,0,7850
1784862960091041584,add,sell,653250,67842,7877
1784862960097707584,add,buy,653175,765491,7878
1784862960101131445,add,buy,653149,765522,7879
1784862960101216186,cancel,buy,653249,0,7876
1784862960101216186,add,buy,653249,12030,7880
1784862960157249706,cancel,sell,653250,0,7877
1784862960157249706,add,sell,653250,67978,7881
1784862960157406243,cancel,buy,653128,0,7839
1784862960157406243,cancel,buy,653105,0,7873
1784862960157406243,add,buy,653105,1531,7882
1784862960157406243,add,buy,653185,30584,7883
1784862960157465199,cancel,buy,653184,0,7849
1784862960157465199,add,buy,653184,612,7884
1784862960157465199,add,buy,653186,153,7885
1784862960206332764,cancel,buy,653185,0,7883
1784862960206332764,cancel,buy,653108,0,7842
1784862960206332764,add,buy,653108,389539,7886
1784862960206456568,cancel,sell,653250,0,7881
1784862960206456568,add,sell,653250,68114,7887
1784862960206486718,cancel,sell,653250,0,7887
1784862960206486718,add,sell,653250,127114,7888
1784862960212024628,cancel,sell,653269,0,7692
1784862960212024628,cancel,sell,653401,0,7864
1784862960212024628,add,sell,653401,110000,7889
1784862960212189423,cancel,buy,653186,0,7885
1784862960212189423,cancel,buy,653105,0,7882
1784862960212189423,add,buy,653105,1531,7890
1784862960212189423,cancel,buy,653184,0,7884
1784862960212189423,add,buy,653184,765,7891
1784862960216976111,cancel,buy,653175,0,7878
1784862960216976111,cancel,buy,653101,0,7845
1784862960216976111,add,buy,653101,386917,7892
1784862960217117890,cancel,buy,653149,0,7879
1784862960217117890,add,buy,653093,45250,7893
1784862960217149061,cancel,buy,653249,0,7880
1784862960217149061,add,buy,653249,11647,7894
1784862960217171209,cancel,buy,653183,0,7857
1784862960217171209,add,buy,653183,252972,7895
1784862960217188609,cancel,sell,653264,0,7866
1784862960217188609,add,sell,653408,49376,7896
1784862960224934882,cancel,buy,653171,0,7320
1784862960224934882,add,buy,653171,161470,7897
1784862960225052618,add,sell,653251,765403,7898
1784862960225081861,add,buy,653152,765517,7899
1784862960225105044,cancel,buy,653105,0,7890
1784862960225105044,cancel,buy,653093,0,7893
1784862960225105044,add,buy,653093,45250,7900
1784862960225129651,cancel,sell,653263,0,7871
1784862960225129651,cancel,sell,653408,0,7896
1784862960225129651,add,sell,653408,49376,7901
1784862960225148787,cancel,buy,653183,0,7895
1784862960225148787,cancel,buy,653091,0,7870
1784862960225148787,add,buy,653091,689004,7902
1784862960225166579,cancel,buy,653152,0,7899
1784862960225166579,cancel,buy,653081,0,7855
1784862960225166579,add,buy,653081,30624,7903
1784862960225184265,cancel,sell,653250,0,7888
1784862960225184265,add,sell,653250,993811,7904
1784862960225200889,cancel,sell,653279,0,7802
1784862960225200889,cancel,sell,653412,0,7835
1784862960225200889,add,sell,653412,1602064,7905
1784862960229155535,cancel,sell,653250,0,7904
1784862960229155535,add,sell,653250,1030533,7906
1784862960229308383,add,sell,653264,765388,7907
1784862960229355004,cancel,sell,653268,0,7831
1784862960229355004,add,sell,653268,31276,7908
1784862960229388902,cancel,sell,653268,0,7908
1784862960229388902,add,sell,653268,51,7909
1784862960229419994,add,sell,653263,228484,7910
1784862960232742599,cancel,buy,653184,0,7891
1784862960232742599,add,buy,653184,612,7911
1784862960232742599,add,buy,653183,153,7912
1784862960235444338,cancel,buy,653171,0,7897
1784862960235444338,add,buy,653171,51,7913
1784862960245090430,cancel,sell,653329,0,7851
1784862960245090430,add,sell,653329,294,7914
1784862960245247982,add,buy,653166,10000,7915
1784862960245298197,cancel,buy,653140,0,7816
1784862960245298197,cancel,buy,653091,0,7902
1784862960245298197,add,buy,653091,689004,7916
1784862960245335414,cancel,sell,653326,0,7875
1784862960245335414,add,sell,653326,1531,7917
1784862960261493253,cancel,buy,653141,0,7860
1784862960261493253,cancel,buy,653081,0,7903
1784862960261493253,add,buy,653081,30624,7918
1784862960261613252,cancel,sell,653326,0,7917
1784862960261613252,add,sell,653326,461549,7919
1784862960261643035,cancel,sell,653301,0,7050
1784862960261643035,add,sell,653301,786356,7920
1784862960261663226,cancel,buy,653117,0,7793
1784862960261663226,cancel,buy,653077,0,7863
1784862960261663226,add,buy,653077,765606,7921
1784862960261683967,add,buy,653105,484764,7922
1784862960261700305,cancel,buy,653166,0,7915
1784862960261700305,add,buy,653166,124248,7923
1784862960261717263,cancel,sell,653300,0,7475
1784862960261717263,add,sell,653300,258988,7924
1784862960261732697,cancel,sell,653350,0,7645
1784862960261732697,add,sell,653402,382613,7925
1784862960261749906,cancel,buy,653091,0,7916
1784862960261749906,cancel,buy,653077,0,7921
1784862960261749906,add,buy,653077,765606,7926
1784862960261766827,cancel,sell,653345,0,7717
1784862960261766827,cancel,sell,653408,0,7901
1784862960261766827,add,sell,653408,49376,7927
1784862960261783661,add,sell,653345,35561,7928
1784862960261798215,cancel,buy,653101,0,7892
1784862960261798215,cancel,buy,653059,0,7305
1784862960261798215,add,buy,653059,85729,7929
1784862960261814069,add,buy,653101,251182,7930
1784862960263038440,cancel,buy,653077,0,7926
1784862960263038440,cancel,buy,653059,0,7929
1784862960263038440,add,buy,653059,85729,7931
1784862960263163119,cancel,buy,653101,0,7930
1784862960263163119,add,buy,653058,154576,7932
1784862960268454650,add,buy,653101,22648,7933
1784862960276278384,cancel,buy,653059,0,7931
1784862960276278384,add,buy,653059,303314,7934
1784862960276663290,cancel,buy,653059,0,7934
1784862960276663290,add,buy,653059,457889,7935
1784862960280276154,cancel,buy,653183,0,7912
1784862960280276154,cancel,buy,653057,0,7282
1784862960280276154,add,buy,653057,131094,7936
1784862960280276154,cancel,buy,653171,0,7913
1784862960280276154,add,buy,653171,204,7937
1784862960280400432,cancel,sell,653300,0,7924
1784862960280400432,add,sell,653300,259039,7938
1784862960280432247,cancel,sell,653268,0,7909
1784862960280432247,cancel,sell,653408,0,7927
1784862960280432247,add,sell,653408,49376,7939
1784862960280466702,cancel,buy,653249,0,7894
1784862960280466702,add,buy,653249,11265,7940
1784862960299387769,cancel,sell,653250,0,7906
1784862960299387769,add,sell,653250,1060333,7941
1784862960311899814,cancel,buy,653059,0,7935
1784862960311899814,add,buy,653059,303314,7942
1784862960311899814,cancel,buy,653057,0,7936
1784862960311899814,add,buy,653057,285670,7943
1784862960321551744,cancel,sell,653398,0,7874
1784862960321551744,add,sell,653398,51,7944
1784862960321551744,add,sell,653290,400000,7945
1784862960321684107,add,buy,653103,91104,7946
1784862960321740535,add,buy,653128,30584,7947
1784862960321779270,cancel,sell,653397,0,7794
1784862960321779270,cancel,sell,653408,0,7939
1784862960321779270,add,sell,653408,49376,7948
1784862960327708726,cancel,buy,653123,0,7700
1784862960327708726,add,buy,653123,321847,7949
1784862960327866764,cancel,buy,653182,0,7338
1784862960327866764,cancel,buy,653059,0,7942
1784862960327866764,add,buy,653059,457889,7950
1784862960327866764,add,buy,653090,400000,7951
1784862960336372792,cancel,buy,653101,0,7933
1784862960336372792,add,buy,653101,139153,7952
1784862960337313762,cancel,buy,653166,0,7923
1784862960337313762,add,buy,653166,10000,7953
1784862960337418911,cancel,sell,653250,0,7941
1784862960337418911,add,sell,653250,1469316,7954
1784862960341524003,cancel,buy,653249,0,7940
1784862960341524003,add,buy,653249,10882,7955
1784862960351092498,cancel,sell,653300,0,7938
1784862960351092498,add,sell,653300,24312,7956
1784862960351234373,add,sell,653289,361384,7957
1784862960404629719,cancel,buy,653249,0,7955
1784862960404629719,add,buy,653249,10499,7958
1784862960412377059,cancel,buy,653122,0,7587
1784862960412377059,cancel,buy,653059,0,7950
1784862960412377059,add,buy,653059,303314,7959
1784862960418926515,add,sell,653334,110000,7960
1784862960421605318,cancel,buy,653170,0,7581
1784862960421605318,cancel,buy,653045,0,6787
1784862960421605318,add,buy,653045,765643,7961
1784862960421742184,add,buy,653116,765560,7962
1784862960424291636,cancel,buy,653090,0,7951
1784862960424291636,add,buy,653090,1165591,7963
1784862960424435234,cancel,buy,653171,0,7937
1784862960424435234,add,buy,653171,51,7964
1784862960424435234,add,buy,653167,153,7965
1784862960424493318,add,buy,653097,1713917,7966
1784862960424523079,cancel,buy,653101,0,7952
1784862960424523079,add,buy,653101,116504,7967
1784862960424553829,cancel,buy,653101,0,7967
1784862960424553829,cancel,buy,653081,0,7918
1784862960424553829,add,buy,653081,30624,7968
1784862960424583946,add,buy,653091,328621,7969
1784862960424998018,cancel,buy,653167,0,7965
1784862960424998018,cancel,buy,653081,0,7968
1784862960424998018,add,buy,653081,30624,7970
1784862960424998018,add,buy,653152,153,7971
1784862960429461654,cancel,buy,653090,0,7963
1784862960429461654,add,buy,653090,400000,7972
1784862960429620311,cancel,buy,653091,0,7969
1784862960429620311,cancel,buy,653081,0,7970
1784862960429620311,add,buy,653081,30624,7973
1784862960429803248,add,buy,653098,285063,7974
1784862960440139929,cancel,buy,653128,0,7947
1784862960440139929,cancel,buy,653081,0,7973
1784862960440139929,add,buy,653081,30624,7975
1784862960440280716,cancel,buy,653123,0,7949
1784862960440280716,add,buy,653123,94921,7976
1784862960440332948,cancel,buy,653123,0,7976
1784862960440332948,cancel,buy,653059,0,7959
1784862960440332948,add,buy,653059,303314,7977
1784862960440364505,add,buy,653123,505396,7978
1784862960464979490,cancel,buy,653098,0,7974
1784862960464979490,add,buy,653098,617208,7979
1784862960465141843,cancel,buy,653116,0,7962
1784862960465141843,cancel,buy,653059,0,7977
1784862960465141843,add,buy,653059,303314,7980
1784862960467904297,cancel,buy,653123,0,7978
1784862960467904297,add,buy,653123,823420,7981
1784862960468012603,cancel,buy,653123,0,7981
1784862960468012603,add,buy,653123,318024,7982
1784862960477903279,cancel,sell,653250,0,7954
1784862960477903279,add,sell,653250,1469180,7983
1784862960482439115,cancel,sell,653250,0,7983
1784862960482439115,add,sell,653250,1472080,7984
1784862960513184528,add,buy,653124,30584,7985
1784862960517746106,cancel,sell,653401,0,7889
1784862960517746106,cancel,sell,653402,0,7925
1784862960517746106,add,sell,653402,382613,7986
1784862960547666784,cancel,sell,653250,0,7984
1784862960547666784,add,sell,653250,1471944,7987
1784862960553705813,add,buy,653117,59000,7988
1784862960567900597,cancel,buy,653152,0,7971
1784862960567900597,cancel,buy,653081,0,7975
1784862960567900597,add,buy,653081,30624,7989
1784862960567900597,add,buy,653167,153,7990
1784862960568081749,cancel,sell,653250,0,7987
1784862960568081749,add,sell,653250,1562269,7991
1784862960571976626,add,buy,653129,765545,7992
1784862960632364743,cancel,buy,653105,0,7922
1784862960632364743,cancel,buy,653090,0,7972
1784862960632364743,add,buy,653090,400000,7993
1784862960633709959,add,buy,653130,456811,7994
1784862960633805493,cancel,buy,653123,0,7982
1784862960633805493,cancel,buy,653090,0,7993
1784862960633805493,add,buy,653090,400000,7995
1784862960633839195,cancel,buy,653124,0,7985
1784862960633839195,cancel,buy,653081,0,7989
1784862960633839195,add,buy,653081,30624,7996
1784862960633839195,add,buy,653119,30584,7997
1784862960654374085,cancel,buy,653129,0,7992
1784862960654374085,cancel,buy,653081,0,7996
1784862960654374085,add,buy,653081,30624,7998
1784862960655392337,cancel,buy,653130,0,7994
1784862960655392337,cancel,buy,653059,0,7980
1784862960655392337,add,buy,653059,303314,7999
1784862960655486273,add,buy,653130,228295,8000
1784862960666309477,cancel,sell,653346,0,7862
1784862960666309477,cancel,sell,653408,0,7948
1784862960666309477,add,sell,653408,49376,8001
1784862960666481184,cancel,sell,653345,0,7928
1784862960666481184,cancel,sell,653412,0,7905
1784862960666481184,add,sell,653412,1602064,8002
1784862960667244383,add,sell,653365,17627,8003
1784862960827956987,add,buy,653137,91104,8004
1784862960828081500,cancel,buy,653103,0,7946
1784862960828081500,cancel,buy,653081,0,7998
1784862960828081500,add,buy,653081,30624,8005
1784862960828121380,cancel,sell,653250,0,7991
1784862960828121380,add,sell,653250,1153286,8006
1784862960828147621,add,buy,653084,1531,8007
1784862960828170051,cancel,sell,653326,0,7919
1784862960828170051,add,sell,653326,460018,8008
1784862960828190389,add,sell,653297,1531,8009
1784862960850592852,cancel,sell,653250,0,8006
1784862960850592852,add,sell,653250,1094286,8010
1784862961099672271,add,buy,653141,765531,8011
1784862961099839869,cancel,buy,653110,0,7414
1784862961099839869,add,buy,653110,765568,8012
1784862961099889473,add,buy,653152,299999,8013
1784862961099928882,cancel,buy,653130,0,8000
1784862961099928882,cancel,buy,653093,0,7900
1784862961099928882,add,buy,653093,45250,8014
1784862961099966827,add,buy,653111,344799,8015
1784862961188013242,cancel,buy,653127,0,7572
1784862961188013242,cancel,buy,653093,0,8014
1784862961188013242,add,buy,653093,45250,8016
1784862961215304593,cancel,sell,653250,0,8010
1784862961215304593,add,sell,653250,1153286,8017
1784862961386466787,cancel,buy,653141,0,8011
1784862961386466787,cancel,buy,653090,0,7995
1784862961386466787,add,buy,653090,400000,8018
1784862961386592970,cancel,buy,653152,0,8013
1784862961386592970,cancel,buy,653084,0,8007
1784862961386592970,add,buy,653084,1531,8019
1784862961386642896,add,buy,653149,765521,8020
1784862961389457440,add,buy,653152,324258,8021
1784862961629633461,cancel,buy,653110,0,8012
1784862961629633461,cancel,buy,653090,0,8018
1784862961629633461,add,buy,653090,400000,8022
1784862961630681498,cancel,buy,653111,0,8015
1784862961630681498,cancel,buy,653084,0,8019
1784862961630681498,add,buy,653084,1531,8023
1784862961631469614,add,buy,653111,116277,8024
1784862961631540750,add,buy,653124,765550,8025
