ts,equity
1784870133038741480,1.00332e+06
1784870133082695614,1.00332e+06
1784870133266169955,1.00332e+06
1784870133373321262,1.00332e+06
1784870133382856784,1.00332e+06
1784870133399729361,1.00332e+06
1784870133407291308,1.00332e+06
1784870133435367305,1.00332e+06
1784870133550326482,1.00332e+06
1784870133817896997,1.00332e+06
1784870133836140123,1.00332e+06
1784870134078984958,1.00332e+06
1784870135173179018,1.00332e+06
1784870136930505581,1.00332e+06
1784870137038297508,1.00332e+06
1784870140125197291,1.00332e+06
1784870142055408948,1.00332e+06
1784870142106512107,1.00332e+06
1784870142677544509,1.00332e+06
1784870144293056963,1.00332e+06
1784870144374635046,1.00332e+06
1784870144879874967,1.00332e+06
1784870145380496393,1.00332e+06
1784870145393530753,1.00332e+06
1784870145402247687,1.00332e+06
1784870145407725761,1.00332e+06
1784870145554750799,1.00332e+06
1784870146468842683,1.00332e+06
1784870148115295028,1.00343e+06
1784870148126109543,1.00332e+06
1784870148170028791,1.00332e+06
1784870148269260836,1.00332e+06
1784870149206506014,1.00332e+06
1784870149471717855,1.00332e+06
1784870153043031525,1.00332e+06
1784870153058842345,1.00332e+06
1784870153065920947,1.00332e+06
1784870153074108108,1.00332e+06
1784870153079636793,1.00332e+06
1784870153102142977,1.00332e+06
1784870153129814882,1.00332e+06
1784870153215695642,1.00332e+06
1784870153282355624,1.00332e+06
1784870153423757045,1.00332e+06
1784870153551736057,1.00332e+06
1784870153616487449,1.00332e+06
1784870153952327791,1.00332e+06
1784870154438012769,1.00332e+06
1784870154734560218,1.00332e+06
1784870154957006274,1.00332e+06
1784870155120343607,1.00332e+06
1784870155599985913,1.00332e+06
1784870156928553773,1.00332e+06
1784870157447636780,1.00332e+06
1784870158957841230,1.00332e+06
1784870160020245018,1.00332e+06
1784870160499633736,1.00332e+06
1784870160523668163,1.00332e+06
1784870160564235091,1.00343e+06
1784870160579166141,1.00332e+06
1784870160655867235,1.00332e+06
1784870160688609512,1.00332e+06
1784870160730951518,1.00332e+06
1784870160903754675,1.00332e+06
1784870161437410058,1.00332e+06
1784870162613531133,1.00327e+06
1784870162630019441,1.00332e+06
1784870162641930973,1.00332e+06
1784870162642222225,1.00332e+06
1784870162654234090,1.00332e+06
1784870162726611481,1.00332e+06
1784870162797650752,1.00332e+06
1784870162863933130,1.00332e+06
1784870162914174226,1.00332e+06
1784870162999946504,1.00332e+06
1784870163000117248,1.00332e+06
1784870163016254279,1.00332e+06
1784870163037112474,1.00332e+06
1784870163090078040,1.00332e+06
1784870163185150854,1.00332e+06
1784870163290203118,1.00332e+06
1784870163438601329,1.00332e+06
1784870164106986068,1.00332e+06
1784870164801862403,1.00332e+06
1784870166277342327,1.00332e+06
1784870167470397947,1.00332e+06
1784870169566414134,1.00332e+06
1784870171556145732,1.00332e+06
1784870173304538337,1.00332e+06
1784870176257310603,1.00334e+06
1784870176353219119,1.00332e+06
1784870179036512674,1.00332e+06
1784870179990762802,1.00332e+06
1784870180060734330,1.00332e+06
1784870180293299947,1.00332e+06
1784870181271319206,1.00332e+06
1784870181576633247,1.00332e+06
1784870184123826174,1.00332e+06
1784870184153014555,1.00332e+06
1784870184167594673,1.00332e+06
1784870184193072889,1.00332e+06
1784870184222628147,1.00332e+06
1784870184260834479,1.00332e+06
1784870184574964196,1.00332e+06
1784870184725150933,1.00332e+06
1784870185891732740,1.00332e+06
1784870186338463953,1.00332e+06
1784870186431079404,1.00332e+06
1784870187127154115,1.00332e+06
1784870187161308747,1.00332e+06
1784870187795502438,1.00332e+06
1784870188038941869,1.00332e+06
1784870188073108745,1.00332e+06
1784870188110810580,1.00332e+06
1784870188239459932,1.00332e+06
1784870190085645129,1.00332e+06
1784870190211092622,1.00332e+06
1784870191913869919,1.00332e+06
1784870193819389501,1.00332e+06
1784870195062197173,1.00332e+06
1784870195486261941,1.00334e+06
1784870195557739761,1.00332e+06
1784870196140667271,1.00334e+06
1784870196928658501,1.00332e+06
1784870198181280854,1.00332e+06
1784870199204922483,1.00332e+06
1784870201003842273,1.00332e+06
1784870202409588917,1.00332e+06
1784870202689587226,1.00332e+06
1784870203030538720,1.00332e+06
1784870205412311490,1.00332e+06
1784870207099407930,1.00332e+06
1784870208889714092,1.00332e+06
1784870213757869284,1.00332e+06
1784870215205531941,1.00332e+06
1784870216000634826,1.00334e+06
1784870218864190522,1.00332e+06
1784870221217608395,1.00332e+06
1784870221259999093,1.00332e+06
1784870221377584441,1.00332e+06
1784870221393529436,1.00332e+06
1784870221437258404,1.00332e+06
1784870221532321699,1.00295e+06
1784870221532458574,1.00278e+06
1784870221532933999,1.00261e+06
1784870221537901393,1.00261e+06
1784870221567760908,1.00261e+06
1784870221694337022,1.00261e+06
1784870221922966975,1.00261e+06
1784870222455573603,1.00261e+06
1784870222882359385,1.00261e+06
1784870223748140454,1.00261e+06
1784870223764731873,1.00261e+06
1784870224385841732,1.00261e+06
1784870224451981483,1.00227e+06
1784870224452245215,1.00194e+06
1784870224457180192,1.00194e+06
1784870224457405009,1.002e+06
1784870224459912376,1.00201e+06
1784870224506940461,1.00194e+06
1784870224610859042,1.00194e+06
1784870224739866162,1.00194e+06
1784870224888808771,1.00194e+06
1784870224994766436,1.00194e+06
1784870225253531726,1.00194e+06
1784870225353830655,1.00194e+06
1784870225567185323,1.00194e+06
1784870225755740637,1.00194e+06
1784870225951629692,1.00194e+06
1784870226036299918,1.00194e+06
1784870226089205240,1.00194e+06
1784870226287638589,1.00194e+06
1784870226534579632,1.00194e+06
1784870227717317265,1.00194e+06
1784870228733038783,1.00194e+06
1784870228891602437,1.00194e+06
1784870229565205614,1.00194e+06
1784870231677239858,1.00194e+06
1784870234668421717,1.00194e+06
1784870236140724216,1.00177e+06
1784870236148370224,1.00176e+06
1784870236156651001,1.00174e+06
1784870236171192371,1.00162e+06
1784870236171474773,1.0016e+06
1784870236310218282,1.0016e+06
1784870236335725789,1.00158e+06
1784870236428203321,1.0016e+06
1784870236506883794,1.00176e+06
1784870236512831673,1.00176e+06
1784870236656705908,1.00178e+06
1784870236928941704,1.00179e+06
1784870237153642857,1.0018e+06
1784870237395062713,1.00182e+06
1784870237535379383,1.00183e+06
1784870237817233229,1.00185e+06
1784870238000143072,1.00186e+06
1784870238258218609,1.00187e+06
1784870238590376710,1.00189e+06
1784870238731622752,1.0019e+06
1784870238900514808,1.0019e+06
1784870239130675955,1.0019e+06
1784870239410416934,1.0019e+06
1784870239862498087,1.00191e+06
1784870240767123009,1.00191e+06
1784870241542973171,1.00191e+06
1784870242335608907,1.00191e+06
1784870243527385280,1.00191e+06
1784870243536894918,1.00191e+06
1784870243575981478,1.00191e+06
1784870243576180837,1.00192e+06
1784870243596363606,1.00191e+06
1784870243637671361,1.00191e+06
1784870243702594893,1.00191e+06
1784870243863638115,1.00191e+06
1784870244083908367,1.00191e+06
1784870246470466420,1.00191e+06
1784870249478841701,1.00191e+06
1784870249598505368,1.00191e+06
1784870249660861062,1.00191e+06
1784870249860021368,1.00191e+06
1784870251704291056,1.00191e+06
1784870253430008631,1.00191e+06
1784870253599306096,1.00191e+06
1784870254932461498,1.00191e+06
1784870256667189495,1.00191e+06
1784870256673082607,1.0019e+06
1784870256925347857,1.00191e+06
1784870257040040453,1.0019e+06
1784870257198366982,1.00191e+06
1784870258389371441,1.00191e+06
1784870258400578129,1.00191e+06
1784870258579589814,1.00191e+06
1784870259232867352,1.00191e+06
1784870259886111835,1.00159e+06
1784870259889560504,1.00175e+06
1784870259895398169,1.00159e+06
1784870259904504928,1.00158e+06
1784870260046961507,1.00175e+06
1784870260322399985,1.00193e+06
1784870260638722481,1.0018e+06
1784870260905920765,1.0018e+06
1784870260925057153,1.00175e+06
1784870261301619231,1.00191e+06
1784870261970228067,1.00191e+06
